id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C06255,Nom_6255,Prenom_6255,client6255@email.com,1956-05-15,f,casa,+212626538392,2023-01-09,Direct
C06256,Nom_6256,Prenom_6256,client6256@email.com,1976-05-15,Homme,TANGER,+212677947217,2024-01-26,Paid
C06257,Nom_6257,Prenom_6257,client6257@email.com,1999-05-15,0,Agadir,+212696884858,2023-08-22,Social
C06258,Nom_6258,Prenom_6258,client6258@email.com,1968-05-15,Femme,CASABLANCA,+212643981777,2024-03-25,Organic
C06259,Nom_6259,Prenom_6259,client6259@email.com,1976-05-15,Homme,Agadir,+212648101064,2024-10-26,Paid
C06260,Nom_6260,Prenom_6260,client6260@email.com,1996-05-15,1,Tnja,+212672480173,2023-07-17,Paid
C06261,Nom_6261,Prenom_6261,client6261@email.com,1990-05-15,1,casa,+212691133647,2024-10-02,Paid
C06262,Nom_6262,Prenom_6262,client6262@email.com,1971-05-15,f,CASABLANCA,+212684261774,2024-03-04,Social
C06263,Nom_6263,Prenom_6263,client6263@email.com,1951-05-15,1,CASABLANCA,+212677579241,2023-09-15,Direct
C06264,Nom_6264,Prenom_6264,client6264@email.com,1992-05-15,Femme,TANGER,+212654073166,2024-03-19,Direct
C06265,Nom_6265,Prenom_6265,client6265@email.com,1987-05-15,Femme,RABAT,+212695274064,2023-02-21,Social
C06266,Nom_6266,Prenom_6266,client6266@email.com,2000-05-15,Homme,RABAT,+212628558131,2023-02-19,Social
C06267,Nom_6267,Prenom_6267,client6267@email.com,1992-05-15,f,tanger,+212670241592,2023-03-11,Social
C06268,Nom_6268,Prenom_6268,client6268@email.com,1970-05-15,f,Agadir,+212619379467,2023-12-21,Paid
C06269,Nom_6269,Prenom_6269,client6269@email.com,1983-05-15,Homme,TANGER,+212679585223,2023-11-07,Social
C06270,Nom_6270,Prenom_6270,client6270@email.com,1998-05-15,Femme,TANGER,+212683902816,2023-02-14,Organic
C06271,Nom_6271,Prenom_6271,client6271@email.com,1950-05-15,f,TANGER,+212697708094,2023-06-25,Organic
C06272,Nom_6272,Prenom_6272,client6272email.com,2002-05-15,1,tanger,+212638999809,2024-03-30,Direct
C06273,Nom_6273,Prenom_6273,client6273@email.com,1964-05-15,0,CASABLANCA,+212644192151,2023-11-16,Paid
C06274,Nom_6274,Prenom_6274,client6274@email.com,1962-05-15,0,casa,+212679113846,2024-10-01,Organic
C06275,Nom_6275,Prenom_6275,client6275@email.com,2004-05-15,Homme,Agadir,+212691166008,2024-07-20,Paid
C06276,Nom_6276,Prenom_6276,client6276@email.com,1970-05-15,m,CASABLANCA,+212640562405,2023-01-28,Organic
C06277,Nom_6277,Prenom_6277,client6277@email.com,1978-05-15,Homme,rbat,+212651787387,2024-03-31,Direct
C06278,Nom_6278,Prenom_6278,client6278@email.com,1953-05-15,m,TNG,+212628944331,2023-06-26,Organic
C06279,Nom_6279,Prenom_6279,client6279@email.com,1979-05-15,f,Tnja,+212670958594,2023-02-06,Direct
C06280,Nom_6280,Prenom_6280,client6280@email.com,1995-05-15,Homme,CASABLANCA,+212644712961,2023-12-10,Direct
C06281,Nom_6281,Prenom_6281,client6281@email.com,1955-05-15,m,CASABLANCA,+212621011930,2023-06-19,Direct
C06282,Nom_6282,Prenom_6282,client6282@email.com,1968-05-15,Femme,TANGER,+212682703899,2024-05-21,Direct
C06283,Nom_6283,Prenom_6283,client6283@email.com,1980-05-15,f,TNG,+212660844300,2023-04-13,Paid
C06284,Nom_6284,Prenom_6284,client6284@email.com,1983-05-15,m,tanger,+212626841064,2024-10-31,Direct
C06285,Nom_6285,Prenom_6285,client6285@email.com,2003-05-15,1,casa,+212631166415,2023-01-05,Organic
C06286,Nom_6286,Prenom_6286,client6286@email.com,1990-05-15,f,RABAT,+212675772831,2023-09-19,Social
C06287,Nom_6287,Prenom_6287,client6287@email.com,1985-05-15,m,CASABLANCA,+212672164468,2024-05-05,Social
C06288,Nom_6288,Prenom_6288,client6288@email.com,1982-05-15,0,CASABLANCA,+212646360815,2023-02-24,Paid
C06289,Nom_6289,Prenom_6289,client6289@email.com,1965-05-15,Femme,tanger,+212633614670,2024-11-25,Paid
C06290,Nom_6290,Prenom_6290,client6290@email.com,1959-05-15,f,TNG,+212617277393,2023-11-11,Organic
C06291,Nom_6291,Prenom_6291,client6291@email.com,2003-05-15,0,tanger,+212632382855,2023-11-30,Organic
C06292,Nom_6292,Prenom_6292,client6292@email.com,1983-05-15,f,TNG,+212648268668,2023-04-06,Organic
C06293,Nom_6293,Prenom_6293,client6293@email.com,1970-05-15,m,casa,+212636727506,2024-11-01,Social
C06294,Nom_6294,Prenom_6294,client6294@email.com,1993-05-15,m,TANGER,+212690641917,2024-05-23,Direct
C06295,Nom_6295,Prenom_6295,client6295@email.com,1995-05-15,m,casa,+212644710548,2024-02-07,Social
C06296,Nom_6296,Prenom_6296,client6296@email.com,1957-05-15,0,rbat,+212652026761,2024-05-23,Social
C06297,Nom_6297,Prenom_6297,client6297@email.com,1961-05-15,Homme,RABAT,+212644790929,2023-07-30,Paid
C06298,Nom_6298,Prenom_6298,client6298@email.com,1963-05-15,Homme,tanger,+212658706396,2023-07-27,Paid
C06299,Nom_6299,Prenom_6299,client6299@email.com,1966-05-15,m,CASABLANCA,+212628279252,2023-07-18,Direct
C06300,Nom_6300,Prenom_6300,client6300@email.com,1975-05-15,m,casa,+212696152280,2024-03-22,Paid
C06301,Nom_6301,Prenom_6301,client6301@email.com,1975-05-15,0,rbat,+212634455113,2023-01-10,Organic
C06302,Nom_6302,Prenom_6302,client6302@email.com,1964-05-15,Femme,RABAT,+212654650400,2023-01-15,Paid
C06303,Nom_6303,Prenom_6303,client6303@email.com,1967-05-15,Femme,TANGER,+212636076418,2024-03-30,Organic
C06304,Nom_6304,Prenom_6304,client6304@email,1973-05-15,Homme,Agadir,+212671236488,2024-09-11,Direct
C06305,Nom_6305,Prenom_6305,client6305@email.com,1986-05-15,1,rbat,+212670706446,2024-11-29,Paid
C06306,Nom_6306,Prenom_6306,client6306@email.com,1850-05-15,1,Tnja,+212652435985,2023-02-21,Paid
C06307,Nom_6307,Prenom_6307,client6307@email.com,1996-05-15,0,tanger,+212676929967,2024-11-21,Paid
C06308,Nom_6308,Prenom_6308,client6308@email.com,1963-05-15,f,cbl,+212641745590,2024-04-25,Social
C06309,Nom_6309,Prenom_6309,client6309@email.com,1959-05-15,Femme,cbl,+212616855734,2024-04-26,Paid
C06310,Nom_6310,Prenom_6310,client6310@email.com,1967-05-15,Homme,RABAT,+212648858272,2023-04-20,Paid
C06311,Nom_6311,Prenom_6311,client6311@email.com,2001-05-15,Femme,RABAT,+212635120907,2024-08-06,Direct
C06312,Nom_6312,Prenom_6312,client6312@email.com,1986-05-15,m,Tnja,+212637080174,2024-06-22,Social
C06313,Nom_6313,Prenom_6313,client6313@email.com,1973-05-15,1,RABAT,+212688515119,2023-12-22,Organic
C06314,Nom_6314,Prenom_6314,client6314@email.com,1970-05-15,1,RABAT,+212651606730,2023-02-01,Paid
C06315,Nom_6315,Prenom_6315,client6315@email.com,1997-05-15,f,Tnja,+212665492481,2023-03-22,Direct
C06316,Nom_6316,Prenom_6316,client6316@email.com,1997-05-15,m,CASABLANCA,+212660432217,2024-09-15,Organic
C06317,Nom_6317,Prenom_6317,client6317@email.com,1967-05-15,Homme,TANGER,+212654131053,2023-10-17,Organic
C06318,Nom_6318,Prenom_6318,client6318@email.com,1995-05-15,0,TANGER,+212670344205,2024-11-07,Social
C06319,Nom_6319,Prenom_6319,client6319@email.com,1954-05-15,m,rbat,+212613070849,2024-06-10,Paid
C06320,Nom_6320,Prenom_6320,client6320@email.com,2004-05-15,1,Agadir,+212653240255,2024-05-28,Direct
C06321,Nom_6321,Prenom_6321,client6321@email.com,1983-05-15,m,TANGER,+212639140291,2023-09-15,Direct
C06322,Nom_6322,Prenom_6322,client6322@email.com,1953-05-15,m,cbl,+212677437332,2024-03-02,Direct
C06323,Nom_6323,Prenom_6323,client6323@email.com,2003-05-15,Femme,RABAT,+212662567442,2023-11-27,Paid
C06324,Nom_6324,Prenom_6324,client6324@,2001-05-15,Homme,casa,+212639224903,2024-11-19,Social
C06325,Nom_6325,Prenom_6325,client6325@email.com,1970-05-15,m,casa,+212648895882,2024-11-03,Paid
C06326,Nom_6326,Prenom_6326,client6326@email.com,1973-05-15,f,CASABLANCA,+212629470549,2024-06-15,Direct
C06327,Nom_6327,Prenom_6327,client6327@email.com,1965-05-15,m,RABAT,+212618725146,2023-08-08,Social
C06328,Nom_6328,Prenom_6328,client6328@email.com,1972-05-15,Femme,cbl,+212673990405,2023-11-29,Direct
C06329,Nom_6329,Prenom_6329,client6329@email.com,2000-05-15,0,Agadir,+212639290385,2023-02-05,Organic
C06330,Nom_6330,Prenom_6330,client6330@email.com,2004-05-15,Homme,RABAT,+212675668039,2023-11-27,Social
C06331,Nom_6331,Prenom_6331,client6331@email.com,1974-05-15,f,CASABLANCA,+212699668674,2023-01-11,Organic
C06332,Nom_6332,Prenom_6332,client6332@email.com,2030-05-15,m,CASABLANCA,+212667372661,2024-03-17,Organic
C06333,Nom_6333,Prenom_6333,client6333@email.com,1990-05-15,Femme,rbat,+212616507555,2024-01-17,Paid
C06334,Nom_6334,Prenom_6334,client6334@email.com,1964-05-15,Homme,rbat,+212664826738,2024-05-08,Organic
C06335,Nom_6335,Prenom_6335,client6335@email.com,1951-05-15,m,TNG,+212689543404,2023-06-14,Direct
C06336,Nom_6336,Prenom_6336,client6336@email.com,1974-05-15,0,CASABLANCA,+212694379603,2024-01-12,Direct
C06337,Nom_6337,Prenom_6337,client6337email.com,1953-05-15,f,RABAT,+212653945450,2024-03-28,Direct
C06338,Nom_6338,Prenom_6338,client6338@email.com,1990-05-15,f,rbat,+212664917920,2024-07-14,Paid
C06339,Nom_6339,Prenom_6339,client6339@email.com,1982-05-15,m,TANGER,+212617467877,2023-12-07,Organic
C06340,Nom_6340,Prenom_6340,client6340@email.com,1959-05-15,f,Tnja,+212672170015,2024-09-18,Paid
C06341,Nom_6341,Prenom_6341,client6341@email.com,1994-05-15,f,CASABLANCA,+212645528655,2024-03-16,Direct
C06342,Nom_6342,Prenom_6342,client6342@email.com,2004-05-15,0,rbat,+212650470419,2024-01-19,Direct
C06343,Nom_6343,Prenom_6343,client6343@,1998-05-15,m,Agadir,+212629087121,2023-07-31,Direct
C06344,Nom_6344,Prenom_6344,client6344@email.com,1999-05-15,Homme,Agadir,+212656240062,2024-07-01,Organic
C06345,Nom_6345,Prenom_6345,client6345email.com,2004-05-15,f,tanger,+212657937159,2023-05-23,Organic
C06346,Nom_6346,Prenom_6346,client6346@email.com,2002-05-15,1,RABAT,+212676259279,2024-01-01,Paid
C06347,Nom_6347,Prenom_6347,client6347@email.com,2000-05-15,Homme,TNG,+212659555423,2023-07-29,Paid
C06348,Nom_6348,Prenom_6348,client6348@email.com,1970-05-15,1,casa,+212656708026,2023-01-11,Direct
C06349,Nom_6349,Prenom_6349,client6349@email.com,1990-05-15,f,TANGER,+212648589847,2023-06-12,Organic
C06350,Nom_6350,Prenom_6350,client6350@email.com,1986-05-15,1,RABAT,+212686645814,2023-04-15,Organic
C06351,Nom_6351,Prenom_6351,client6351@email.com,1969-05-15,f,Agadir,+212647607549,2024-01-02,Direct
C06352,Nom_6352,Prenom_6352,client6352@email.com,1996-05-15,0,rbat,+212658010124,2024-11-09,Direct
C06353,Nom_6353,Prenom_6353,client6353@email.com,1979-05-15,Femme,casa,+212640159067,2023-01-21,Organic
C06354,Nom_6354,Prenom_6354,client6354@email.com,1983-05-15,Homme,Agadir,+212639129027,2023-07-02,Direct
C06355,Nom_6355,Prenom_6355,client6355@email.com,1976-05-15,Homme,rbat,+212648657902,2023-09-29,Social
C06356,Nom_6356,Prenom_6356,client6356@email.com,1961-05-15,1,casa,+212664276073,2024-01-15,Paid
C06357,Nom_6357,Prenom_6357,client6357@email.com,1990-05-15,1,RABAT,+212630876943,2024-03-04,Direct
C06358,Nom_6358,Prenom_6358,client6358@email.com,1998-05-15,m,TNG,+212665185579,2024-08-05,Direct
C06359,Nom_6359,Prenom_6359,client6359@email.com,1972-05-15,1,tanger,+212622897014,2023-12-01,Direct
C06360,Nom_6360,Prenom_6360,client6360@email.com,1978-05-15,f,CASABLANCA,+212677027065,2023-01-16,Social
C06361,Nom_6361,Prenom_6361,client6361@email.com,1981-05-15,0,Agadir,+212660600421,2024-02-10,Direct
C06362,Nom_6362,Prenom_6362,client6362@email.com,1963-05-15,f,rbat,+212688482144,2024-05-21,Social
C06363,Nom_6363,Prenom_6363,client6363@email.com,1956-05-15,0,Tnja,+212633546019,2024-10-07,Organic
C06364,Nom_6364,Prenom_6364,client6364@email.com,1973-05-15,Homme,TNG,+212683376675,2024-09-19,Organic
C06365,Nom_6365,Prenom_6365,client6365@email.com,1980-05-15,m,TANGER,+212673822786,2024-02-02,Paid
C06366,Nom_6366,Prenom_6366,client6366@email.com,1975-05-15,f,CASABLANCA,+212635355644,2023-01-08,Social
C06367,Nom_6367,Prenom_6367,client6367@email.com,1986-05-15,Homme,CASABLANCA,+212670781060,2024-09-22,Direct
C06368,Nom_6368,Prenom_6368,client6368@email.com,1999-05-15,f,CASABLANCA,+212625034901,2023-07-05,Direct
C06369,Nom_6369,Prenom_6369,client6369@email.com,2001-05-15,Homme,RABAT,+212629009395,2023-02-01,Social
C06370,Nom_6370,Prenom_6370,client6370@email.com,1955-05-15,Femme,rbat,+212619589885,2023-08-03,Organic
C06371,Nom_6371,Prenom_6371,client6371@email.com,2004-05-15,m,TANGER,+212683684112,2023-03-16,Social
C06372,Nom_6372,Prenom_6372,client6372@email.com,1970-05-15,m,TANGER,+212686761091,2023-02-04,Direct
C06373,Nom_6373,Prenom_6373,client6373@email.com,1968-05-15,m,Tnja,+212627035423,2024-01-26,Paid
C06374,Nom_6374,Prenom_6374,client6374@email.com,1981-05-15,f,tanger,+212696752441,2023-11-09,Organic
C06375,Nom_6375,Prenom_6375,client6375@email.com,1950-05-15,Homme,Agadir,+212643401770,2024-11-03,Organic
C06376,Nom_6376,Prenom_6376,client6376@email.com,1998-05-15,m,rbat,+212633536159,2023-04-23,Organic
C06377,Nom_6377,Prenom_6377,client6377@email.com,1990-05-15,m,Tnja,+212610169614,2023-10-29,Paid
C06378,Nom_6378,Prenom_6378,client6378@email.com,1974-05-15,1,CASABLANCA,+212613915738,2023-10-18,Social
C06379,Nom_6379,Prenom_6379,client6379@email.com,1969-05-15,m,TNG,+212691717406,2023-07-27,Social
C06380,Nom_6380,Prenom_6380,client6380@email.com,1963-05-15,f,TNG,+212625891288,2024-11-01,Social
C06381,Nom_6381,Prenom_6381,client6381@email.com,1951-05-15,Homme,TNG,+212672679083,2024-01-23,Direct
C06382,Nom_6382,Prenom_6382,client6382@email.com,1969-05-15,m,rbat,+212624662096,2024-11-04,Organic
C06383,Nom_6383,Prenom_6383,client6383@email.com,1971-05-15,1,CASABLANCA,+212611034058,2023-08-07,Direct
C06384,Nom_6384,Prenom_6384,client6384@email.com,1997-05-15,f,cbl,+212676968206,2023-09-07,Direct
C06385,Nom_6385,Prenom_6385,client6385@email.com,1955-05-15,f,RABAT,+212637911349,2024-07-07,Direct
C06386,Nom_6386,Prenom_6386,client6386@email.com,1955-05-15,0,tanger,+212643340368,2024-10-21,Organic
C06387,Nom_6387,Prenom_6387,client6387@email.com,1952-05-15,m,rbat,+212698168309,2023-06-25,Paid
C06388,Nom_6388,Prenom_6388,client6388@email.com,1996-05-15,1,CASABLANCA,+212667629344,2023-05-31,Direct
C06389,Nom_6389,Prenom_6389,client6389@email.com,1956-05-15,f,TNG,+212648237709,2023-02-24,Paid
C06390,Nom_6390,Prenom_6390,client6390@email.com,1970-05-15,Homme,RABAT,+212673381062,2023-01-05,Paid
C06391,Nom_6391,Prenom_6391,client6391@email.com,1960-05-15,Homme,CASABLANCA,+212644184960,2023-02-02,Direct
C06392,Nom_6392,Prenom_6392,client6392@email.com,2004-05-15,m,CASABLANCA,+212689805016,2023-06-30,Social
C06393,Nom_6393,Prenom_6393,client6393@email.com,1972-05-15,f,cbl,+212623811635,2023-07-13,Paid
C06394,Nom_6394,Prenom_6394,client6394@email.com,1995-05-15,1,TANGER,+212698336598,2024-08-10,Paid
C06395,Nom_6395,Prenom_6395,client6395@email.com,1978-05-15,Femme,cbl,+212623358150,2023-02-22,Paid
C06396,Nom_6396,Prenom_6396,client6396@email.com,2001-05-15,Homme,TANGER,+212696923080,2024-04-22,Paid
C06397,Nom_6397,Prenom_6397,client6397@email.com,1976-05-15,Homme,Agadir,+212649686188,2024-11-21,Direct
C06398,Nom_6398,Prenom_6398,client6398@email.com,1991-05-15,m,RABAT,+212627812643,2024-02-27,Organic
C06399,Nom_6399,Prenom_6399,client6399@email.com,1952-05-15,f,rbat,+212622263876,2024-08-31,Social
C06400,Nom_6400,Prenom_6400,client6400@email.com,1951-05-15,m,Tnja,+212693682714,2023-10-14,Organic
C06401,Nom_6401,Prenom_6401,client6401@email.com,1999-05-15,f,Tnja,+212636192592,2023-08-06,Organic
C06402,Nom_6402,Prenom_6402,client6402@email.com,1969-05-15,0,TNG,+212631908498,2023-01-29,Organic
C06403,Nom_6403,Prenom_6403,client6403@email.com,1957-05-15,Homme,TNG,+212634343392,2024-06-13,Direct
C06404,Nom_6404,Prenom_6404,client6404@email.com,1971-05-15,Homme,cbl,+212680257764,2024-05-25,Social
C06405,Nom_6405,Prenom_6405,client6405@email.com,1968-05-15,f,RABAT,+212643386857,2023-10-31,Social
C06406,Nom_6406,Prenom_6406,client6406@email.com,1993-05-15,f,TNG,+212689916086,2024-02-05,Direct
C06407,Nom_6407,Prenom_6407,client6407@email.com,1993-05-15,f,TANGER,+212622220042,2023-03-29,Social
C06408,Nom_6408,Prenom_6408,client6408@email.com,1956-05-15,m,cbl,+212662062074,2024-04-10,Organic
C06409,Nom_6409,Prenom_6409,client6409@email.com,1951-05-15,0,CASABLANCA,+212657232452,2023-09-04,Social
C06410,Nom_6410,Prenom_6410,client6410@email.com,1998-05-15,m,CASABLANCA,+212672822713,2023-11-04,Paid
C06411,Nom_6411,Prenom_6411,client6411@email.com,1977-05-15,0,TNG,+212656420251,2023-08-06,Paid
C06412,Nom_6412,Prenom_6412,client6412@email.com,1971-05-15,0,tanger,+212613865279,2023-05-01,Direct
C06413,Nom_6413,Prenom_6413,client6413@email.com,1977-05-15,m,cbl,+212648155460,2024-04-29,Direct
C06414,Nom_6414,Prenom_6414,client6414@email.com,1992-05-15,1,casa,+212657099853,2024-08-12,Direct
C06415,Nom_6415,Prenom_6415,client6415@email.com,1956-05-15,m,cbl,+212669650197,2024-04-04,Organic
C06416,Nom_6416,Prenom_6416,client6416@email.com,1954-05-15,m,cbl,+212635323642,2024-07-01,Social
C06417,Nom_6417,Prenom_6417,client6417@email.com,2003-05-15,0,RABAT,+212616453301,2023-10-28,Social
C06418,Nom_6418,Prenom_6418,client6418@email.com,1992-05-15,Femme,TNG,+212667252831,2023-07-13,Paid
C06419,Nom_6419,Prenom_6419,client6419@email.com,1976-05-15,m,casa,+212613288509,2024-06-30,Paid
C06420,Nom_6420,Prenom_6420,client6420@email.com,1986-05-15,m,TANGER,+212692327902,2024-02-10,Organic
C06421,Nom_6421,Prenom_6421,client6421@email.com,1951-05-15,f,cbl,+212618202594,2023-12-18,Social
C06422,Nom_6422,Prenom_6422,client6422@email.com,1850-05-15,Homme,RABAT,+212692163488,2023-08-23,Organic
C06423,Nom_6423,Prenom_6423,client6423@email.com,1963-05-15,0,Agadir,+212651457681,2023-09-25,Paid
C06424,Nom_6424,Prenom_6424,client6424@email.com,1991-05-15,f,rbat,+212612490038,2024-10-12,Direct
C06425,Nom_6425,Prenom_6425,client6425@email.com,1976-05-15,Homme,Agadir,+212650958934,2024-05-21,Direct
C06426,Nom_6426,Prenom_6426,client6426@email.com,1969-05-15,Femme,Agadir,+212618676595,2023-05-23,Social
C06427,Nom_6427,Prenom_6427,client6427@email.com,1967-05-15,Femme,RABAT,+212632436394,2023-05-28,Social
C06428,Nom_6428,Prenom_6428,client6428@email.com,1952-05-15,1,TANGER,+212670632026,2024-01-22,Organic
C06429,Nom_6429,Prenom_6429,client6429@email.com,1985-05-15,Homme,tanger,+212697239367,2024-10-04,Social
C06430,Nom_6430,Prenom_6430,client6430@email.com,1953-05-15,Femme,TNG,+212658468658,2023-05-05,Organic
C06431,Nom_6431,Prenom_6431,client6431email.com,1966-05-15,0,Agadir,+212690087302,2024-04-17,Social
C06432,Nom_6432,Prenom_6432,client6432@email.com,1955-05-15,m,tanger,+212625342721,2024-10-12,Social
C06433,Nom_6433,Prenom_6433,client6433@email.com,1989-05-15,Homme,RABAT,+212663175917,2024-02-26,Direct
C06434,Nom_6434,Prenom_6434,client6434@email.com,1979-05-15,0,CASABLANCA,+212679985732,2023-02-08,Direct
C06435,Nom_6435,Prenom_6435,client6435@email.com,2002-05-15,Homme,casa,+212654542416,2023-08-05,Direct
C06436,Nom_6436,Prenom_6436,client6436@email.com,1987-05-15,Femme,TANGER,+212671667096,2024-10-17,Organic
C06437,Nom_6437,Prenom_6437,client6437@email.com,1974-05-15,0,TANGER,+212671329036,2024-09-07,Organic
C06438,Nom_6438,Prenom_6438,client6438@email.com,1956-05-15,f,TANGER,+212641425857,2023-06-08,Organic
C06439,Nom_6439,Prenom_6439,client6439@email.com,1968-05-15,1,casa,+212673036951,2023-12-26,Paid
C06440,Nom_6440,Prenom_6440,client6440@email.com,1962-05-15,1,Agadir,+212682511204,2023-11-16,Direct
C06441,Nom_6441,Prenom_6441,client6441@email.com,1968-05-15,0,Tnja,+212698864699,2023-06-18,Paid
C06442,Nom_6442,Prenom_6442,client6442@email.com,1950-05-15,m,TANGER,+212697624382,2024-09-09,Social
C06443,Nom_6443,Prenom_6443,client6443@email.com,2002-05-15,Homme,rbat,+212681031217,2023-07-29,Organic
C06444,Nom_6444,Prenom_6444,client6444@email.com,1966-05-15,1,casa,+212661177203,2024-07-18,Direct
C06445,Nom_6445,Prenom_6445,client6445@email.com,1988-05-15,0,Tnja,+212631248130,2024-02-03,Paid
C06446,Nom_6446,Prenom_6446,client6446@email.com,1964-05-15,m,Agadir,+212689905217,2024-04-05,Paid
C06447,Nom_6447,Prenom_6447,client6447@,1979-05-15,1,CASABLANCA,+212657363886,2023-08-23,Social
C06448,Nom_6448,Prenom_6448,client6448@email.com,1959-05-15,1,tanger,+212663233563,2024-06-27,Direct
C06449,Nom_6449,Prenom_6449,client6449@,1982-05-15,Homme,tanger,+212692765228,2024-04-09,Paid
C06450,Nom_6450,Prenom_6450,client6450@email.com,1968-05-15,f,casa,+212668486375,2023-08-22,Organic
C06451,Nom_6451,Prenom_6451,client6451@email.com,1987-05-15,f,CASABLANCA,+212695609468,2023-05-28,Organic
C06452,Nom_6452,Prenom_6452,client6452@email.com,1987-05-15,1,TANGER,+212698773257,2024-01-24,Direct
C06453,Nom_6453,Prenom_6453,client6453@email.com,1951-05-15,Femme,tanger,+212646732317,2024-06-06,Social
C06454,Nom_6454,Prenom_6454,client6454@email.com,1980-05-15,1,TANGER,+212675371913,2023-11-21,Direct
C06455,Nom_6455,Prenom_6455,client6455@email.com,1972-05-15,0,cbl,+212690422078,2023-11-24,Direct
C06456,Nom_6456,Prenom_6456,client6456@email.com,1984-05-15,Homme,cbl,+212623645304,2023-01-02,Direct
C06457,Nom_6457,Prenom_6457,client6457@email.com,1966-05-15,Homme,tanger,+212679149926,2023-05-30,Social
C06458,Nom_6458,Prenom_6458,client6458@email.com,1989-05-15,f,rbat,+212667466076,2023-10-25,Organic
C06459,Nom_6459,Prenom_6459,client6459@email.com,1990-05-15,Homme,RABAT,+212627427332,2023-08-04,Paid
C06460,Nom_6460,Prenom_6460,client6460@email.com,1956-05-15,m,rbat,+212661790923,2023-03-01,Social
